train_plates/000000001779.jpg		12,156;12,169;82,175;81,162		
train_plates/000000263924.jpg		485,44;488,65;591,45;588,24		
train_plates/000000001781.jpg		297,275;296,298;413,293;414,271		
train_plates/000000526070.jpg		236,3;233,21;329,32;332,14		
train_plates/000000263929.jpg		289,392;291,424;442,415;439,383		
train_plates/000000001786.jpg				
train_plates/000000001790.jpg		282,265;279,292;419,294;423,266		
train_plates/000000001792.jpg		125,372;126,406;292,400;290,366		
train_plates/000000526082.jpg		111,459;112,477;201,467;200,450		
train_plates/000000526085.jpg		33,14;30,42;164,57;168,28		
train_plates/000000526089.jpg		409,184;411,205;538,198;536,178		
train_plates/000000001803.jpg		411,57;411,75;499,67;498,50		
train_plates/000000001804.jpg		51,418;54,441;179,417;176,395		
train_plates/000000001810.jpg		237,240;237,271;390,265;389,234		
train_plates/000000001811.jpg		187,65;187,85;285,86;285,66		
train_plates/000000001813.jpg		253,425;256,447;359,425;356,404		
train_plates/000000001815.jpg		404,421;405,441;523,420;521,401		
train_plates/000000526104.jpg		148,19;151,44;283,38;279,14		
train_plates/000000263961.jpg		19,191;20,219;163,195;162,167		
train_plates/000000001822.jpg		493,265;494,289;620,294;619,270		
train_plates/000000263968.jpg		205,387;207,412;352,417;349,392		
train_plates/000000263970.jpg		293,376;290,404;431,433;435,405		
train_plates/000000263973.jpg		131,293;130,310;220,308;222,292		
train_plates/000000001837.jpg		41,271;42,284;112,282;110,270		
train_plates/000000526126.jpg		95,175;94,204;228,215;230,185		
train_plates/000000001840.jpg		71,169;68,191;180,200;183,177		
train_plates/000000001841.jpg		253,93;253,113;369,98;369,79		
train_plates/000000526132.jpg		47,100;49,120;149,113;147,94		
train_plates/000000526133.jpg		224,152;222,184;371,201;374,169		
train_plates/000000052386.jpg		153,275;153,304;316,294;316,265		
train_plates/000000263993.jpg		86,82;86,103;209,118;208,96		
train_plates/000000001852.jpg		184,458;184,477;290,472;289,454		
train_plates/000000526143.jpg		159,297;159,326;296,330;296,300		
train_plates/000000001856.jpg				
train_plates/000000264005.jpg		279,214;279,233;385,222;384,203		
train_plates/000000001864.jpg				
train_plates/000000569142.jpg		365,277;365,302;489,301;488,276		
train_plates/000000264013.jpg		407,298;408,313;487,298;486,283		
train_plates/000000264016.jpg		171,191;173,210;269,188;266,170		
train_plates/000000264017.jpg		24,12;27,32;154,19;151,0		
train_plates/000000264018.jpg		348,354;349,385;490,373;489,342		
train_plates/000000264019.jpg		469,236;469,251;547,252;547,237		
train_plates/000000264020.jpg		196,169;196,189;312,174;311,154		
train_plates/000000526165.jpg		156,161;156,191;306,202;306,171		
train_plates/000000526166.jpg		35,83;35,100;121,105;120,87		
train_plates/000000526168.jpg		5,342;5,362;105,361;104,342		
train_plates/000000264032.jpg		32,21;32,38;118,42;118,24		
train_plates/000000264033.jpg				
train_plates/000000001895.jpg		233,84;232,99;327,102;328,87		
train_plates/000000526186.jpg		33,189;33,221;192,212;191,180		
train_plates/000000264043.jpg		253,593;253,626;419,617;418,584		
train_plates/000000526188.jpg		202,234;203,250;278,239;277,223		
train_plates/000000001902.jpg		380,195;383,214;480,202;477,183		
train_plates/000000001903.jpg		191,110;191,122;265,129;266,116		
train_plates/000000001906.jpg		125,269;125,282;201,283;201,269		
train_plates/000000001907.jpg		355,50;358,81;506,67;503,36		
train_plates/000000526196.jpg		145,231;146,245;217,235;216,221		
train_plates/000000393534.jpg		70,5;70,32;202,50;203,22		
train_plates/000000001911.jpg		496,271;493,297;617,324;620,297		
train_plates/000000001912.jpg		272,184;276,212;421,200;417,172		
train_plates/000000264058.jpg		278,41;278,69;441,67;440,40		
train_plates/000000526204.jpg		320,478;318,512;475,522;477,487		
train_plates/000000001926.jpg		142,56;144,81;290,86;287,60		
train_plates/000000000321.jpg		64,346;62,372;189,381;192,355		
train_plates/000000264076.jpg		92,78;92,100;203,100;202,78		
train_plates/000000000322.jpg		239,409;242,426;348,402;345,386		
train_plates/000000526222.jpg		50,86;50,110;166,111;167,86		
train_plates/000000264079.jpg		390,244;387,269;507,283;511,258		
train_plates/000000526225.jpg		335,434;337,466;491,452;489,420		
train_plates/000000526227.jpg		127,432;130,464;287,446;283,414		
train_plates/000000001941.jpg		281,419;282,446;413,424;411,398		
train_plates/000000001942.jpg		241,108;242,137;390,138;389,108		
train_plates/000000001943.jpg		119,57;119,76;213,70;214,51		
train_plates/000000526232.jpg		338,353;336,378;458,392;461,367		
train_plates/000000001947.jpg		351,135;351,155;463,168;464,147		
train_plates/000000001948.jpg		1,414;0,434;103,456;105,435		
train_plates/000000264098.jpg		437,212;437,234;545,235;544,213		
train_plates/000000001958.jpg				
train_plates/000000526247.jpg		43,311;42,343;200,335;202,303		
train_plates/000000001960.jpg		163,11;160,30;262,38;265,18		
train_plates/000000544691.jpg		168,0;165,22;271,39;274,17		
train_plates/000000264110.jpg		355,189;355,203;433,190;432,177		
train_plates/000000526257.jpg		300,321;298,338;396,350;399,332		
train_plates/000000264124.jpg		456,55;455,71;538,77;540,61		
train_plates/000000264128.jpg				
train_plates/000000001987.jpg		104,34;105,50;183,39;182,23		
train_plates/000000137931.jpg		45,276;44,299;149,313;150,290		
train_plates/000000000332.jpg		42,346;42,367;151,372;151,351		
train_plates/000000001994.jpg		263,112;265,131;370,135;368,115		
train_plates/000000001997.jpg		134,285;136,310;264,301;261,277		
train_plates/000000526288.jpg		134,319;134,335;219,333;219,317		
train_plates/000000437240.jpg		306,90;309,118;445,98;441,70		
train_plates/000000526290.jpg		468,343;468,371;603,389;604,361		
train_plates/000000526291.jpg		76,255;75,279;221,309;222,284		
train_plates/000000526292.jpg		190,166;188,182;279,202;282,186		
train_plates/000000002007.jpg		32,453;32,475;145,463;144,441		
train_plates/000000264155.jpg		158,211;156,231;254,239;257,219		
train_plates/000000264161.jpg		246,224;245,246;352,254;353,232		
train_plates/000000264165.jpg		53,189;53,203;132,215;131,200		
train_plates/000000002024.jpg		75,415;74,438;193,428;195,406		
train_plates/000000264169.jpg		487,219;484,245;627,255;630,228		
train_plates/000000264170.jpg		376,0;376,28;526,51;527,22		
train_plates/000000306173.jpg		490,179;489,205;620,207;621,180		
train_plates/000000526320.jpg		382,426;384,447;488,438;486,417		
train_plates/000000526321.jpg		323,52;320,82;460,102;463,71		
train_plates/000000264179.jpg		365,540;365,560;488,551;488,532		
train_plates/000000264180.jpg		495,326;496,354;629,350;628,322		
train_plates/000000526325.jpg		223,268;224,282;292,272;291,258		
train_plates/000000264183.jpg		33,291;35,314;166,298;163,275		
train_plates/000000264191.jpg		151,366;151,391;273,390;273,366		
train_plates/000000264193.jpg		418,267;417,292;556,289;557,264		
train_plates/000000526342.jpg		11,217;9,231;86,249;88,234		
train_plates/000000002055.jpg		293,218;295,249;454,223;452,193		
train_plates/000000002056.jpg		132,206;130,224;217,235;220,217		
train_plates/000000264201.jpg		468,267;470,284;559,263;557,246		
train_plates/000000526347.jpg		50,181;50,202;150,191;150,171		
train_plates/000000002061.jpg		49,87;49,121;212,118;212,84		
train_plates/000000526350.jpg		169,459;170,486;324,485;323,458		
train_plates/000000104817.jpg		63,120;63,138;174,145;175,126		
train_plates/000000526353.jpg		320,147;320,164;405,160;405,143		
train_plates/000000002066.jpg		110,379;106,406;251,443;255,415		
train_plates/000000002068.jpg		196,444;197,462;283,460;282,442		
train_plates/000000349870.jpg		349,355;349,378;476,388;475,365		
train_plates/000000526359.jpg		462,401;462,421;561,420;560,401		
train_plates/000000526360.jpg		73,277;73,297;176,291;176,271		
train_plates/000000526364.jpg		509,307;506,328;629,320;632,300		
train_plates/000000264222.jpg		134,173;132,193;235,202;237,181		
train_plates/000000526368.jpg		249,376;247,401;365,418;368,393		
train_plates/000000526371.jpg		127,249;128,272;264,241;262,218		
train_plates/000000264235.jpg		68,43;65,69;187,89;191,63		
train_plates/000000264236.jpg		64,279;64,295;154,310;153,294		
train_plates/000000002093.jpg		255,192;255,216;372,198;371,175		
train_plates/000000264238.jpg		350,403;350,426;483,422;483,399		
train_plates/000000000349.jpg		57,45;60,65;168,47;165,27		
train_plates/000000264244.jpg		110,32;111,49;204,28;203,12		
train_plates/000000526391.jpg		282,170;283,187;371,174;369,158		
train_plates/000000526394.jpg		126,449;125,465;213,464;215,448		
train_plates/000000306186.jpg		421,156;421,181;548,176;548,151		
train_plates/000000264255.jpg		115,291;115,313;253,319;253,297		
train_plates/000000002114.jpg		142,208;138,235;283,278;288,251		
train_plates/000000526403.jpg		25,286;25,302;122,309;122,292		
train_plates/000000218807.jpg		444,350;443,365;521,370;523,355		
train_plates/000000526414.jpg		192,245;191,267;302,269;303,246		
train_plates/000000568333.jpg		438,55;437,87;590,95;592,62		
train_plates/000000526418.jpg		241,334;242,366;392,354;391,322		
train_plates/000000264279.jpg		187,59;186,85;339,123;340,97		
train_plates/000000526425.jpg		251,240;252,268;384,259;383,231		
train_plates/000000264282.jpg		12,72;9,102;160,113;163,82		
train_plates/000000002139.jpg		209,347;209,368;337,370;337,348		
train_plates/000000524645.jpg				
train_plates/000000526432.jpg		510,10;508,27;606,28;608,11		
train_plates/000000526433.jpg		526,56;527,72;609,67;608,51		
train_plates/000000576188.jpg		57,376;60,400;196,396;193,372		
train_plates/000000002148.jpg		122,222;125,250;258,238;254,210		
train_plates/000000002150.jpg		123,417;123,433;200,436;201,419		
train_plates/000000264296.jpg				
train_plates/000000393575.jpg				
train_plates/000000526445.jpg		144,53;144,78;267,80;267,54		
train_plates/000000526446.jpg		114,228;113,242;187,263;189,248		
train_plates/000000264304.jpg		353,396;352,417;470,408;472,387		
train_plates/000000524648.jpg		398,126;396,154;545,149;547,121		
train_plates/000000264307.jpg		165,66;168,87;273,84;270,64		
train_plates/000000002164.jpg		162,80;164,102;289,96;287,75		
train_plates/000000264309.jpg		199,494;200,512;298,517;297,498		
train_plates/000000524649.jpg		65,71;65,86;145,77;145,63		
train_plates/000000526456.jpg		273,32;273,49;369,34;368,17		
train_plates/000000526458.jpg		301,182;299,212;447,222;449,191		
train_plates/000000002171.jpg				
train_plates/000000264316.jpg		556,155;555,170;629,179;631,164		
train_plates/000000264320.jpg		339,84;339,108;454,105;455,81		
train_plates/000000526467.jpg		211,449;212,475;352,478;351,451		
train_plates/000000264324.jpg		77,21;79,53;234,55;232,23		
train_plates/000000002184.jpg		166,363;164,379;263,398;266,381		
train_plates/000000526473.jpg		76,503;77,527;205,536;203,511		
train_plates/000000002191.jpg		103,23;100,49;255,95;258,69		
train_plates/000000264336.jpg		442,149;442,175;567,187;567,161		
train_plates/000000264337.jpg		334,44;335,60;421,44;419,28		
train_plates/000000264338.jpg		506,74;506,93;614,89;613,70		
train_plates/000000264340.jpg		219,526;219,541;296,543;296,527		
train_plates/000000002197.jpg		142,114;144,131;235,107;232,91		
train_plates/000000526486.jpg		335,145;335,165;436,162;435,143		
train_plates/000000264347.jpg		361,238;357,269;514,301;518,270		
train_plates/000000264350.jpg		483,270;486,297;619,274;616,247		
train_plates/000000002211.jpg		400,181;400,201;511,187;511,167		
train_plates/000000002212.jpg		33,369;30,396;161,415;165,387		
train_plates/000000264358.jpg		371,381;373,399;466,385;463,368		
train_plates/000000002217.jpg		355,379;354,400;484,391;486,370		
train_plates/000000264362.jpg		467,15;465,47;616,54;618,22		
train_plates/000000264363.jpg				
train_plates/000000000370.jpg		195,377;195,395;285,395;285,377		
train_plates/000000002225.jpg		291,237;293,249;365,235;363,224		
train_plates/000000264371.jpg				
train_plates/000000002229.jpg		103,210;102,230;203,238;204,217		
train_plates/000000264375.jpg		292,49;291,72;408,88;410,64		
train_plates/000000002232.jpg		214,171;216,188;313,177;311,161		
train_plates/000000526521.jpg		78,21;81,52;237,36;234,5		
train_plates/000000526522.jpg		156,417;157,438;280,424;279,404		
train_plates/000000002235.jpg		303,293;305,312;412,291;409,272		
train_plates/000000264381.jpg		311,337;309,355;406,358;408,339		
train_plates/000000264382.jpg		145,319;147,339;248,329;246,309		
train_plates/000000002239.jpg		380,86;378,101;456,115;458,100		
train_plates/000000002240.jpg		9,375;11,393;98,385;95,367		
train_plates/000000264385.jpg		202,433;205,459;336,457;332,431		
train_plates/000000002244.jpg		251,42;253,63;376,28;374,7		
train_plates/000000264389.jpg		553,90;554,106;631,105;630,90		
train_plates/000000526534.jpg		28,114;25,141;163,138;167,111		
train_plates/000000526536.jpg		189,284;185,311;342,353;347,325		
train_plates/000000264395.jpg		202,149;202,168;293,169;294,149		
train_plates/000000526542.jpg		162,356;162,381;296,397;297,372		
train_plates/000000002255.jpg		105,262;103,290;238,300;241,271		
train_plates/000000264406.jpg		494,208;493,231;605,235;607,211		
train_plates/000000526552.jpg		71,388;73,409;179,396;177,376		
train_plates/000000526554.jpg		14,176;13,208;175,217;176,184		
train_plates/000000526555.jpg		40,277;36,305;193,350;198,321		
train_plates/000000002270.jpg		112,226;114,249;237,237;235,215		
train_plates/000000526560.jpg		381,413;381,435;485,426;484,404		
train_plates/000000264420.jpg		23,264;23,280;117,274;117,258		
train_plates/000000526565.jpg		129,80;127,103;248,136;250,113		
train_plates/000000002278.jpg		295,50;295,74;414,77;414,52		
train_plates/000000264423.jpg		146,266;144,297;292,309;294,277		
train_plates/000000264424.jpg		41,156;43,184;177,180;175,153		
train_plates/000000002283.jpg		478,504;477,525;575,530;577,508		
train_plates/000000002284.jpg		150,269;154,293;296,258;292,234		
train_plates/000000526576.jpg		81,599;83,632;242,622;239,589		
train_plates/000000002290.jpg		340,278;342,299;447,287;445,266		
train_plates/000000526580.jpg		239,49;237,66;319,79;321,61		
train_plates/000000174657.jpg		218,274;217,290;307,309;308,292		
train_plates/000000002295.jpg		80,169;81,195;224,173;222,148		
train_plates/000000002296.jpg		209,210;207,234;344,250;346,226		
train_plates/000000526588.jpg		127,74;125,95;237,120;240,98		
train_plates/000000002302.jpg		415,126;412,157;574,162;578,131		
train_plates/000000526592.jpg		296,179;297,198;394,190;392,171		
train_plates/000000524672.jpg		459,163;459,191;589,201;588,173		
train_plates/000000526594.jpg		63,51;65,72;196,68;194,47		
train_plates/000000044075.jpg		534,90;534,107;616,100;616,84		
train_plates/000000526597.jpg		45,429;45,447;140,451;140,432		
train_plates/000000526601.jpg		396,309;396,340;558,340;557,309		
train_plates/000000002315.jpg				
train_plates/000000264460.jpg		211,486;213,512;360,493;358,467		
train_plates/000000264461.jpg				
train_plates/000000526608.jpg		195,573;193,597;313,603;315,578		
train_plates/000000264474.jpg				
train_plates/000000044079.jpg		130,398;129,415;221,409;222,393		
train_plates/000000264476.jpg		164,211;165,229;270,230;269,212		
train_plates/000000526622.jpg		93,486;91,510;222,540;224,516		
train_plates/000000000389.jpg		508,195;507,213;598,218;599,199		
train_plates/000000264482.jpg		244,425;247,446;348,443;345,422		
train_plates/000000002342.jpg		12,73;13,90;110,86;108,69		
train_plates/000000044081.jpg		190,311;191,336;321,331;319,306		
train_plates/000000264489.jpg		168,208;166,239;318,252;321,221		
train_plates/000000002346.jpg		15,92;15,107;88,106;88,91		
train_plates/000000002347.jpg		301,82;302,93;370,101;368,89		
train_plates/000000175154.jpg		69,397;69,416;163,413;162,394		
train_plates/000000264495.jpg		259,470;261,493;387,497;384,473		
train_plates/000000264497.jpg		48,1;50,33;204,35;202,2		
train_plates/000000526645.jpg				
train_plates/000000264502.jpg		226,47;225,60;291,56;293,43		
train_plates/000000526648.jpg		271,300;269,315;358,337;360,321		
train_plates/000000175156.jpg		38,553;39,578;163,589;162,563		
train_plates/000000264506.jpg		93,151;93,176;211,165;211,141		
train_plates/000000262538.jpg		347,522;347,536;433,543;432,529		
train_plates/000000526654.jpg		79,384;78,408;190,406;191,382		
train_plates/000000264511.jpg		193,76;192,96;295,115;296,94		
train_plates/000000002369.jpg		241,283;241,309;369,310;369,283		
train_plates/000000264514.jpg		241,228;241,258;403,279;403,248		
train_plates/000000393611.jpg		313,34;313,50;395,62;396,45		
train_plates/000000002372.jpg		246,166;244,189;362,213;365,190		
train_plates/000000002374.jpg		111,174;114,196;235,183;232,161		
train_plates/000000526663.jpg		403,100;405,114;488,97;486,83		
train_plates/000000526664.jpg		332,345;333,361;434,341;433,325		
train_plates/000000526666.jpg				
train_plates/000000264525.jpg		181,280;182,298;279,306;278,287		
train_plates/000000264526.jpg		95,149;96,164;172,154;171,140		
train_plates/000000262541.jpg		345,209;346,226;440,223;438,206		
train_plates/000000526675.jpg		338,132;337,145;412,141;414,129		
train_plates/000000002388.jpg		136,253;138,274;235,258;233,238		
train_plates/000000002389.jpg		262,107;264,134;396,121;393,94		
train_plates/000000131015.jpg				
train_plates/000000526680.jpg		403,227;400,251;527,272;531,247		
train_plates/000000526681.jpg		5,260;1,291;160,330;165,299		
train_plates/000000526682.jpg		416,76;414,98;536,93;539,72		
train_plates/000000264539.jpg		15,348;17,374;150,382;147,356		
train_plates/000000264540.jpg		88,174;90,198;227,193;224,170		
train_plates/000000002400.jpg		243,242;243,261;353,233;353,215		
train_plates/000000262544.jpg		28,240;32,271;198,256;194,225		
train_plates/000000002402.jpg				
train_plates/000000526696.jpg		163,189;163,202;238,209;238,195		
train_plates/000000526697.jpg				
train_plates/000000264554.jpg		20,448;21,460;98,461;96,449		
train_plates/000000264555.jpg		413,99;414,118;513,117;512,99		
train_plates/000000002415.jpg		350,254;350,288;511,291;510,256		
train_plates/000000526704.jpg		142,522;144,537;216,523;214,508		
train_plates/000000264568.jpg		49,349;51,372;194,344;191,321		
train_plates/000000526713.jpg		296,156;293,185;442,179;446,151		
train_plates/000000264572.jpg		363,268;364,294;530,282;529,256		
train_plates/000000002429.jpg		187,199;189,217;288,193;286,176		
train_plates/000000526721.jpg		442,135;441,163;595,172;596,144		
train_plates/000000002434.jpg		434,142;433,173;599,183;601,152		
train_plates/000000526723.jpg				
train_plates/000000264581.jpg				
train_plates/000000000081.jpg		411,212;409,228;488,249;490,233		
train_plates/000000526729.jpg		316,187;318,217;464,205;461,176		
train_plates/000000264589.jpg		172,49;170,61;242,76;244,63		
train_plates/000000526734.jpg		391,273;394,297;522,287;519,263		
train_plates/000000264591.jpg		153,301;150,326;270,341;274,315		
train_plates/000000002448.jpg		264,174;266,190;343,182;341,166		
train_plates/000000526737.jpg		383,91;387,123;540,115;535,83		
train_plates/000000264594.jpg		329,422;326,450;486,447;490,420		
train_plates/000000526739.jpg		97,141;96,175;261,183;262,148		
train_plates/000000002453.jpg		76,105;78,127;189,109;186,87		
train_plates/000000264598.jpg		374,112;376,141;508,138;506,109		
train_plates/000000155379.jpg		542,73;541,91;634,106;635,87		
train_plates/000000264605.jpg		149,48;151,68;250,57;248,37		
train_plates/000000526750.jpg		44,599;44,620;150,607;149,586		
train_plates/000000264608.jpg		32,471;34,501;196,507;194,477		
train_plates/000000087792.jpg		294,341;292,370;439,387;441,357		
train_plates/000000526754.jpg		87,100;87,115;171,123;170,107		
train_plates/000000526756.jpg		94,217;95,242;217,237;216,212		
train_plates/000000002470.jpg		280,413;281,439;406,420;404,394		
train_plates/000000264615.jpg		273,286;274,306;371,308;370,288		
train_plates/000000526762.jpg		312,165;310,186;426,209;429,187		
train_plates/000000264619.jpg				
train_plates/000000264620.jpg		218,469;218,492;328,482;328,460		
train_plates/000000002477.jpg				
train_plates/000000526767.jpg		75,450;73,477;195,488;197,460		
train_plates/000000264625.jpg		278,54;277,70;371,74;373,58		
train_plates/000000264628.jpg		178,605;178,619;247,623;247,608		
train_plates/000000131486.jpg		16,387;17,400;95,396;93,383		
train_plates/000000568393.jpg		384,290;385,309;484,293;483,274		
train_plates/000000481012.jpg		244,528;243,561;400,565;402,531		
train_plates/000000526778.jpg		271,171;271,186;347,189;347,174		
train_plates/000000264636.jpg		227,132;226,147;307,167;309,152		
train_plates/000000526781.jpg		16,306;19,328;126,313;122,291		
train_plates/000000526782.jpg		486,314;484,334;582,343;585,323		
train_plates/000000002495.jpg		165,542;166,558;246,551;244,535		
train_plates/000000002496.jpg		83,90;85,112;192,96;190,75		
train_plates/000000264642.jpg		188,100;185,132;350,144;354,111		
train_plates/000000264647.jpg		240,291;241,316;394,287;392,262		
train_plates/000000526793.jpg		255,104;255,120;338,119;337,104		
train_plates/000000526794.jpg		470,236;471,255;567,249;565,230		
train_plates/000000131490.jpg				
train_plates/000000264654.jpg		344,309;344,323;415,326;416,311		
train_plates/000000526800.jpg		512,219;509,244;624,252;628,227		
train_plates/000000526801.jpg		15,122;15,137;89,132;88,118		
train_plates/000000526804.jpg		200,423;203,449;345,429;341,403		
train_plates/000000526806.jpg		408,115;407,146;555,147;557,116		
train_plates/000000264663.jpg		6,338;8,353;91,338;88,323		
train_plates/000000002521.jpg		326,96;324,124;485,154;488,125		
train_plates/000000526810.jpg		8,33;7,55;130,51;131,30		
train_plates/000000002525.jpg		97,349;100,380;257,342;254,311		
train_plates/000000002531.jpg		121,125;121,139;199,134;199,121		
train_plates/000000393638.jpg				
train_plates/000000002536.jpg		348,257;348,289;509,287;509,256		
train_plates/000000526825.jpg		463,91;463,120;602,117;602,88		
train_plates/000000526827.jpg		348,227;348,256;490,242;489,213		
train_plates/000000264686.jpg				
train_plates/000000002543.jpg		130,267;127,293;255,312;259,285		
train_plates/000000002544.jpg		158,30;161,52;270,37;267,15		
train_plates/000000002545.jpg		472,331;472,358;602,358;603,331		
train_plates/000000526837.jpg		169,249;168,269;268,275;269,255		
train_plates/000000264697.jpg		58,613;59,628;141,611;140,597		
train_plates/000000002555.jpg				
train_plates/000000568405.jpg		425,39;425,54;504,66;504,51		
train_plates/000000002560.jpg				
train_plates/000000002562.jpg		180,208;178,224;257,232;259,215		
train_plates/000000002563.jpg				
train_plates/000000264708.jpg		468,50;469,68;576,59;574,42		
train_plates/000000264709.jpg		432,114;430,139;571,132;573,108		
train_plates/000000002567.jpg		124,79;122,100;232,118;235,97		
train_plates/000000526856.jpg		397,211;398,234;519,248;517,224		
train_plates/000000002570.jpg		257,52;257,69;352,67;353,50		
train_plates/000000175191.jpg		100,184;100,215;250,211;250,180		
train_plates/000000526861.jpg		227,17;227,31;297,33;297,18		
train_plates/000000002575.jpg		93,139;95,156;194,138;191,122		
train_plates/000000264720.jpg		389,163;388,184;494,187;496,166		
train_plates/000000264722.jpg		135,189;136,220;289,215;288,184		
train_plates/000000526867.jpg		81,304;83,322;186,310;184,292		
train_plates/000000035002.jpg				
train_plates/000000002585.jpg		146,287;143,307;255,337;258,316		
train_plates/000000264730.jpg		467,212;464,240;597,259;601,230		
train_plates/000000264733.jpg		263,189;263,206;343,205;343,189		
train_plates/000000264734.jpg		230,71;229,94;349,105;351,82		
train_plates/000000264735.jpg		302,366;302,394;439,393;439,365		
train_plates/000000264737.jpg				
train_plates/000000044123.jpg		425,260;423,284;552,307;554,283		
train_plates/000000264741.jpg		365,474;365,493;461,494;461,474		
train_plates/000000526887.jpg		186,52;186,68;281,82;281,66		
train_plates/000000526890.jpg		112,167;112,188;216,181;217,160		
train_plates/000000526892.jpg		196,282;198,307;351,273;349,249		
train_plates/000000002606.jpg		83,457;83,476;174,472;174,454		
train_plates/000000264752.jpg				
train_plates/000000264753.jpg		299,377;299,394;395,408;395,390		
train_plates/000000526898.jpg		253,244;254,270;383,265;381,239		
train_plates/000000262579.jpg		76,313;73,341;224,350;227,321		
train_plates/000000002613.jpg				
train_plates/000000002614.jpg		338,108;339,136;486,112;484,84		
train_plates/000000227042.jpg		30,352;30,370;119,366;118,349		
train_plates/000000002618.jpg		326,49;328,72;439,61;436,38		
train_plates/000000002619.jpg				
train_plates/000000002621.jpg		254,317;253,335;343,342;345,324		
train_plates/000000002623.jpg		291,102;291,120;390,114;389,96		
train_plates/000000264769.jpg				
train_plates/000000264771.jpg		161,97;161,115;244,122;245,104		
train_plates/000000044129.jpg		70,382;69,394;147,409;149,396		
train_plates/000000264781.jpg		92,173;94,197;215,179;212,156		
train_plates/000000526927.jpg		140,265;139,292;271,312;273,284		
train_plates/000000264787.jpg		163,378;161,395;248,405;250,387		
train_plates/000000526933.jpg		284,22;284,38;364,51;364,35		
train_plates/000000264791.jpg				
train_plates/000000568420.jpg		215,93;216,111;315,109;314,91		
train_plates/000000261887.jpg		477,124;477,149;599,152;598,126		
train_plates/000000526940.jpg		289,99;288,114;361,121;363,106		
train_plates/000000306277.jpg		516,125;516,148;629,147;628,125		
train_plates/000000002658.jpg		321,348;319,367;413,376;416,357		
train_plates/000000264804.jpg		262,363;262,378;334,383;335,367		
train_plates/000000264805.jpg				
train_plates/000000002664.jpg				
train_plates/000000526953.jpg		71,350;73,375;196,361;193,337		
train_plates/000000526955.jpg		27,499;25,513;105,513;108,499		
train_plates/000000526956.jpg		252,589;252,612;361,613;362,589		
train_plates/000000526957.jpg		457,142;461,168;620,125;616,99		
train_plates/000000526958.jpg		458,48;459,78;605,76;603,46		
train_plates/000000002672.jpg		260,97;259,115;352,104;353,87		
train_plates/000000568424.jpg		295,222;297,245;407,234;405,211		
train_plates/000000526962.jpg				
train_plates/000000264819.jpg		233,276;232,298;348,296;350,274		
train_plates/000000264821.jpg		192,71;191,94;301,103;302,79		
train_plates/000000526966.jpg				
train_plates/000000568425.jpg		393,162;392,174;467,180;468,168		
train_plates/000000526972.jpg		76,276;76,302;206,287;206,262		
train_plates/000000568426.jpg		277,428;279,460;432,446;429,414		
train_plates/000000002686.jpg				
train_plates/000000002690.jpg		220,204;219,229;341,220;342,195		
train_plates/000000002691.jpg				
train_plates/000000526980.jpg		217,64;217,92;378,97;378,68		
train_plates/000000002693.jpg		40,99;42,123;170,108;168,85		
train_plates/000000264838.jpg		97,21;94,38;193,41;196,23		
train_plates/000000002697.jpg		546,129;546,148;639,153;639,133		
train_plates/000000264843.jpg		279,460;280,478;373,479;372,461		
train_plates/000000000450.jpg		427,51;425,80;576,87;579,57		
train_plates/000000264846.jpg		235,112;235,140;384,141;384,113		
train_plates/000000002703.jpg		241,369;243,389;362,377;360,357		
train_plates/000000264853.jpg		254,404;254,430;382,434;382,407		
train_plates/000000264855.jpg		434,120;433,136;512,153;514,137		
train_plates/000000527002.jpg		241,187;241,212;384,189;383,165		
train_plates/000000274108.jpg		331,361;332,385;472,396;471,372		
train_plates/000000306288.jpg		61,163;63,191;210,179;207,152		
train_plates/000000527010.jpg		277,120;278,137;369,139;368,122		
train_plates/000000527013.jpg		188,411;187,435;303,445;305,420		
train_plates/000000264870.jpg		3,261;0,286;134,306;137,280		
train_plates/000000002732.jpg		485,319;486,344;626,330;625,305		
train_plates/000000527022.jpg		262,340;261,368;421,381;423,353		
train_plates/000000527023.jpg		381,22;380,39;483,49;485,31		
train_plates/000000527025.jpg		448,450;447,464;531,469;533,455		
train_plates/000000264885.jpg		292,122;292,136;361,136;361,122		
train_plates/000000264886.jpg				
train_plates/000000264888.jpg		303,222;304,248;430,235;428,209		
train_plates/000000527040.jpg		21,372;21,394;123,402;123,379		
train_plates/000000002753.jpg		364,127;362,148;476,141;478,120		
train_plates/000000262603.jpg		338,227;335,259;492,278;495,245		
train_plates/000000002758.jpg		134,220;137,244;281,213;278,190		
train_plates/000000002759.jpg				
train_plates/000000527048.jpg		140,227;137,251;257,262;261,237		
train_plates/000000002764.jpg		131,224;129,240;219,260;222,243		
train_plates/000000264909.jpg				
train_plates/000000527054.jpg		182,219;179,244;304,240;308,215		
train_plates/000000393677.jpg		191,220;190,247;324,258;325,231		
train_plates/000000527056.jpg				
train_plates/000000002770.jpg		38,204;38,221;136,222;136,204		
train_plates/000000527060.jpg		227,71;228,86;320,63;319,48		
train_plates/000000264919.jpg		319,417;318,434;408,440;410,423		
train_plates/000000527064.jpg		331,110;332,133;442,140;440,117		
train_plates/000000264923.jpg		79,2;83,31;225,29;220,0		
train_plates/000000113570.jpg		90,10;90,42;249,40;249,8		
train_plates/000000527073.jpg		14,141;14,157;109,166;109,150		
